event_id,truck_id,silo_id,assignment_timestamp,detection_timestamp,truck_number,truck_type,rfid_tag,registration_date,weight_log_id,timestamp_before,weight_before_kg,timestamp_after,weight_after_kg,loading_start_time,loading_end_time,cement_loaded_kg,loading_duration_min,turnaround_time_min,net_weight_gain,loading_date
2317.0,TRK-4356,3.0,,2024-09-11 01:35:26,XC-659-UX,Tipper,RFID-dv858kZ,2025-07-13,3005.0,2024-06-24 09:45:44,15067.0,2024-06-24 10:02:44,27660.0,2024-06-24 09:50:44,2024-06-24 09:57:44,12593.0,7.0,6.0,12593.0,2024-06-24
2318.0,TRK-3150,15.0,2024-08-24 20:06:58,2024-08-24 20:16:58,XA-340-QJ,Tipper,RFID-CO145IG,2024-12-31,6281.0,2024-12-17 18:20:21,12845.0,2024-12-17 18:39:21,29502.0,2024-12-17 18:25:21,2024-12-17 18:34:21,16657.0,9.0,10.0,16657.0,2024-12-17
2322.0,TRK-0459,15.0,2024-08-10 14:06:18,2024-08-10 14:13:18,OY-445-GV,Bulk,RFID-ya995sA,2025-06-03,3373.0,2024-04-16 02:04:27,14402.0,2024-04-16 02:28:27,30123.0,2024-04-16 02:09:27,2024-04-16 02:23:27,15721.0,14.0,7.0,15721.0,2024-04-16
2322.0,TRK-0459,15.0,2024-08-10 14:06:18,2024-08-10 14:13:18,OY-445-GV,Bulk,RFID-ya995sA,2025-06-03,6662.0,2024-03-17 04:11:56,12674.0,2024-03-17 04:32:56,29541.0,2024-03-17 04:16:56,2024-03-17 04:27:56,16867.0,11.0,7.0,16867.0,2024-03-17
2324.0,TRK-3673,4.0,2024-06-10 10:37:35,2024-06-10 10:47:35,PP-241-LE,Tipper,RFID-zK491ML,2025-03-14,2649.0,2024-11-22 12:38:23,13253.0,2024-11-22 13:01:23,30593.0,2024-11-22 12:43:23,2024-11-22 12:56:23,17340.0,13.0,10.0,17340.0,2024-11-22
2324.0,TRK-3673,4.0,2024-06-10 10:37:35,2024-06-10 10:47:35,PP-241-LE,Tipper,RFID-zK491ML,2025-03-14,6036.0,2024-08-31 18:10:42,15821.0,2024-08-31 18:31:42,30188.0,2024-08-31 18:15:42,2024-08-31 18:26:42,14367.0,11.0,10.0,14367.0,2024-08-31
2326.0,TRK-4916,8.0,2024-10-10 19:37:23,2024-10-10 19:42:23,KV-676-WG,Tipper,RFID-jl695ko,2024-01-07,4390.0,2024-11-24 03:39:15,158350.0,2024-11-24 03:59:15,145035.0,2024-11-24 03:44:15,2024-11-24 03:54:15,131720.0,10.0,5.0,-13315.0,2024-11-24
2327.0,TRK-4808,13.0,2024-10-06 04:03:07,2024-10-06 04:13:07,QR-128-QI,Bulk,RFID-xd193Pa,2024-09-08,6744.0,2024-09-02 22:47:33,14423.0,,31984.0,2024-09-02 22:52:33,2024-09-02 23:04:33,17561.0,12.0,10.0,17561.0,2024-09-02
2329.0,TRK-2683,4.0,2024-03-16 18:51:18,2024-03-16 19:01:18,EF-453-CR,Tipper,RFID-Ne314mu,2023-11-08,3754.0,2024-08-28 09:41:21,14880.0,2024-08-28 09:57:21,29273.0,2024-08-28 09:46:21,2024-08-28 09:52:21,14393.0,6.0,10.0,14393.0,2024-08-28
2335.0,TRK-1078,10.0,2024-05-08 17:01:36,2024-05-08 17:08:36,TX-679-WW,Bulk,RFID-Ne314mu,2024-03-08,2698.0,2024-04-10 03:43:25,15723.0,2024-04-10 04:00:25,32930.0,2024-04-10 03:48:25,2024-04-10 03:55:25,17207.0,7.0,7.0,17207.0,2024-04-10
2335.0,TRK-1078,10.0,2024-05-08 17:01:36,2024-05-08 17:08:36,TX-679-WW,Bulk,RFID-Ne314mu,2024-03-08,4382.0,2024-08-11 09:08:10,15512.0,2024-08-11 09:32:10,30205.0,2024-08-11 09:13:10,2024-08-11 09:27:10,14693.0,14.0,7.0,14693.0,2024-08-11
2335.0,TRK-1078,10.0,2024-05-08 17:01:36,2024-05-08 17:08:36,TX-679-WW,Bulk,RFID-Ne314mu,2024-03-08,6597.0,2024-11-12 13:14:36,11929.0,2024-11-12 13:30:36,29828.0,2024-11-12 13:19:36,,17899.0,10.0,7.0,17899.0,2024-11-12
2338.0,TRK-2992,11.0,2024-09-28 03:03:05,2024-09-28 03:12:05,GC-153-OU,Tipper,RFID-jA231gB,2025-03-28,3446.0,2024-10-02 15:21:02,11972.0,2024-10-02 15:37:02,25498.0,2024-10-02 15:26:02,,13526.0,10.0,9.0,13526.0,2024-10-02
2338.0,TRK-2992,11.0,2024-09-28 03:03:05,2024-09-28 03:12:05,GC-153-OU,Tipper,RFID-jA231gB,2025-03-28,4307.0,2024-05-19 09:20:08,13926.0,2024-05-19 09:37:08,30195.0,2024-05-19 09:25:08,2024-05-19 09:32:08,16269.0,7.0,9.0,16269.0,2024-05-19
2338.0,TRK-2992,11.0,2024-09-28 03:03:05,2024-09-28 03:12:05,GC-153-OU,Tipper,RFID-jA231gB,2025-03-28,6862.0,2024-08-01 15:47:44,12524.0,2024-08-01 16:03:44,25105.0,2024-08-01 15:52:44,2024-08-01 15:58:44,12581.0,6.0,9.0,12581.0,2024-08-01
2340.0,TRK-4309,11.0,2024-09-27 10:07:05,2024-09-27 10:10:05,CV-479-IR,Bulk,RFID-jO975IE,2024-04-02,2503.0,2024-02-20 23:52:52,14460.0,2024-02-21 00:15:52,27212.0,2024-02-20 23:57:52,2024-02-21 00:10:52,12752.0,13.0,3.0,12752.0,2024-02-20
2346.0,TRK-2145,12.0,2024-12-29 07:00:40,2024-12-29 07:10:40,NV-186-BV,Bulk,RFID-kG315vr,2025-02-07,2369.0,,10491.0,2024-10-17 09:09:23,28080.0,2024-10-17 08:54:23,2024-10-17 09:04:23,17589.0,10.0,10.0,17589.0,2024-10-17
2346.0,TRK-2145,12.0,2024-12-29 07:00:40,2024-12-29 07:10:40,NV-186-BV,Bulk,RFID-kG315vr,2025-02-07,5343.0,2024-05-09 20:09:46,11462.0,2024-05-09 20:25:46,25930.0,2024-05-09 20:14:46,2024-05-09 20:20:46,14468.0,6.0,10.0,14468.0,2024-05-09
2349.0,TRK-4199,9.0,2024-07-14 10:17:51,2024-07-14 10:23:51,ZW-688-KE,Bulk,RFID-aa385Ku,2024-08-23,6119.0,2024-01-25 02:25:51,13375.0,2024-01-25 02:44:51,29544.0,2024-01-25 02:30:51,2024-01-25 02:39:51,16169.0,9.0,6.0,16169.0,2024-01-25
2350.0,TRK-4794,12.0,2024-11-21 05:37:49,2024-11-21 05:40:49,DQ-221-LN,Tipper,RFID-sC821JR,2025-01-05,3189.0,2024-01-18 18:01:49,14927.0,2024-01-18 18:26:49,27394.0,2024-01-18 18:06:49,2024-01-18 18:21:49,12467.0,15.0,3.0,12467.0,2024-01-18
2350.0,TRK-4794,12.0,2024-11-21 05:37:49,2024-11-21 05:40:49,DQ-221-LN,Tipper,RFID-sC821JR,2025-01-05,4059.0,2024-04-06 11:49:10,13115.0,2024-04-06 12:04:10,30173.0,2024-04-06 11:54:10,2024-04-06 11:59:10,15314.0,5.0,3.0,14939.0,2024-04-06
2351.0,TRK-2666,12.0,2024-07-31 22:02:34,2024-07-31 22:04:34,OY-845-AP,Bulk,RFID-JE105xj,2024-06-14,3530.0,2024-01-13 21:03:13,10959.0,2024-01-13 21:28:13,24109.0,,2024-01-13 21:23:13,13150.0,10.0,2.0,13150.0,
2352.0,TRK-4182,10.0,2024-03-15 23:53:00,2024-03-15 23:57:00,OO-222-UT,Tipper,RFID-fY355Lz,2025-06-19,5831.0,2024-09-24 19:02:02,12235.0,2024-09-24 19:22:02,27732.0,2024-09-24 19:07:02,2024-09-24 19:17:02,15497.0,10.0,4.0,15497.0,2024-09-24
2354.0,TRK-2380,1.0,2024-09-08 15:04:02,2024-09-08 15:09:02,FJ-183-WY,Bulk,RFID-Cr398ge,2023-12-17,2552.0,2024-05-06 00:59:20,13182.0,2024-05-06 01:18:20,30448.0,2024-05-06 01:04:20,2024-05-06 01:13:20,17266.0,9.0,5.0,17266.0,2024-05-06
2355.0,TRK-2724,1.0,2024-06-21 20:12:02,2024-06-21 20:21:02,SB-114-YI,Tipper,RFID-St721pW,2024-06-05,3564.0,2024-11-06 18:39:55,13651.0,2024-11-06 18:59:55,30931.0,2024-11-06 18:44:55,2024-11-06 18:54:55,17280.0,10.0,9.0,17280.0,2024-11-06
2357.0,TRK-2840,13.0,2024-04-28 02:58:58,2024-04-28 03:05:58,NS-830-DB,Tipper,RFID-ag482jV,2024-11-19,2988.0,2024-03-04 03:46:24,11498.0,,26296.0,2024-03-04 03:51:24,2024-03-04 04:03:24,14798.0,12.0,7.0,14798.0,2024-03-04
2357.0,TRK-2840,13.0,2024-04-28 02:58:58,2024-04-28 03:05:58,NS-830-DB,Tipper,RFID-ag482jV,2024-11-19,4172.0,2024-09-12 22:13:22,13775.0,2024-09-12 22:29:22,31298.0,2024-09-12 22:18:22,2024-09-12 22:24:22,17523.0,6.0,7.0,17523.0,2024-09-12
2360.0,TRK-4165,9.0,2024-12-23 18:31:19,2024-12-23 18:34:19,KT-487-KI,Tipper,RFID-ir845dm,2024-12-24,3651.0,2024-12-06 09:02:50,13504.0,2024-12-06 09:24:50,29161.0,2024-12-06 09:07:50,2024-12-06 09:19:50,15657.0,12.0,3.0,15657.0,2024-12-06
2363.0,TRK-2702,5.0,2024-01-23 05:45:26,2024-01-23 05:54:26,JN-943-VW,Tipper,RFID-eU097Sj,2025-01-25,5179.0,2024-06-04 21:49:02,13970.0,,30676.0,2024-06-04 21:54:02,2024-06-04 22:07:02,16706.0,13.0,9.0,16706.0,2024-06-04
2363.0,TRK-2702,5.0,2024-01-23 05:45:26,2024-01-23 05:54:26,JN-943-VW,Tipper,RFID-eU097Sj,2025-01-25,5388.0,2024-07-06 04:30:32,13518.0,,25697.0,2024-07-06 04:35:32,2024-07-06 04:44:32,12179.0,9.0,9.0,12179.0,2024-07-06
2364.0,TRK-3703,11.0,,2024-09-28 15:22:20,ZU-845-JG,Tipper,RFID-kJ502Nr,2023-08-19,2968.0,2024-08-29 20:04:00,12688.0,2024-08-29 20:19:00,29437.0,2024-08-29 20:09:00,2024-08-29 20:14:00,16749.0,5.0,6.0,16749.0,2024-08-29
2364.0,TRK-3703,11.0,,2024-09-28 15:22:20,ZU-845-JG,Tipper,RFID-kJ502Nr,2023-08-19,3051.0,2024-04-06 21:46:10,10053.0,2024-04-06 22:07:10,28250.0,2024-04-06 21:51:10,2024-04-06 22:02:10,16375.0,11.0,6.0,14939.0,2024-04-06
2366.0,TRK-4706,14.0,2024-10-03 22:39:14,2024-10-03 22:43:14,PU-594-II,Tipper,RFID-Pq281sE,2023-09-03,6851.0,2024-07-30 06:11:57,14498.0,2024-07-30 06:34:57,31033.0,2024-07-30 06:16:57,2024-07-30 06:29:57,16535.0,13.0,4.0,16535.0,2024-07-30
2367.0,TRK-3031,5.0,2024-04-28 20:42:33,2024-04-28 20:45:33,LX-731-SJ,Tipper,RFID-KP428QQ,2023-10-24,2238.0,2024-06-24 11:45:55,13115.0,2024-06-24 12:07:55,22436.0,2024-06-24 11:50:55,2024-06-24 12:02:55,12205.0,12.0,3.0,14939.0,2024-06-24
2367.0,TRK-3031,5.0,2024-04-28 20:42:33,2024-04-28 20:45:33,LX-731-SJ,Tipper,RFID-KP428QQ,2023-10-24,5197.0,2024-04-20 01:39:07,11331.0,2024-04-20 01:57:07,27351.0,2024-04-20 01:44:07,2024-04-20 01:52:07,16020.0,8.0,3.0,16020.0,2024-04-20
2368.0,TRK-1034,4.0,2024-07-11 23:51:13,2024-07-12 00:01:13,NF-635-TO,Bulk,RFID-bD301OY,2024-06-04,3811.0,2024-04-02 01:13:04,13115.0,2024-04-02 01:28:04,27260.0,2024-04-02 01:18:04,2024-04-02 01:23:04,16779.0,5.0,10.0,14939.0,2024-04-02
2373.0,TRK-0509,12.0,2024-10-16 18:38:27,2024-10-16 18:44:27,CT-773-RE,Tipper,RFID-nZ713VL,2024-12-07,3428.0,2024-04-08 00:43:38,13014.0,2024-04-08 01:03:38,28376.0,2024-04-08 00:48:38,2024-04-08 00:58:38,15362.0,10.0,6.0,15362.0,2024-04-08
2375.0,TRK-4914,5.0,2024-09-19 16:09:08,2024-09-19 16:19:08,JQ-950-GK,Tipper,RFID-PG501zO,2023-08-19,4104.0,2024-04-14 10:22:21,14376.0,2024-04-14 10:45:21,32305.0,2024-04-14 10:27:21,2024-04-14 10:40:21,17929.0,13.0,10.0,17929.0,2024-04-14
2378.0,TRK-0865,7.0,2024-05-21 09:57:36,2024-05-21 10:05:36,SD-335-KI,Tipper,RFID-Rn500yL,2024-03-24,2554.0,2024-08-14 16:37:55,15288.0,2024-08-14 17:01:55,27462.0,2024-08-14 16:42:55,2024-08-14 16:56:55,12174.0,14.0,8.0,12174.0,2024-08-14
2379.0,TRK-1087,4.0,2024-01-19 03:29:18,2024-01-19 03:36:18,PI-189-BK,Tipper,RFID-Ty965zy,2024-06-17,4488.0,2024-06-22 17:51:33,14615.0,2024-06-22 18:07:33,30929.0,2024-06-22 17:56:33,2024-06-22 18:02:33,16314.0,6.0,7.0,16314.0,2024-06-22
2379.0,TRK-1087,4.0,2024-01-19 03:29:18,2024-01-19 03:36:18,PI-189-BK,Tipper,RFID-Ty965zy,2024-06-17,5798.0,2024-05-23 12:33:26,10521.0,2024-05-23 12:52:26,23108.0,2024-05-23 12:38:26,2024-05-23 12:47:26,12587.0,9.0,7.0,12587.0,2024-05-23
2379.0,TRK-1087,4.0,2024-01-19 03:29:18,2024-01-19 03:36:18,PI-189-BK,Tipper,RFID-Ty965zy,2024-06-17,6383.0,2024-10-12 08:36:34,11318.0,2024-10-12 08:52:34,26873.0,2024-10-12 08:41:34,2024-10-12 08:47:34,15555.0,6.0,7.0,15555.0,2024-10-12
2379.0,TRK-1087,4.0,2024-01-19 03:29:18,2024-01-19 03:36:18,PI-189-BK,Tipper,RFID-Ty965zy,2024-06-17,6776.0,2024-11-14 21:14:08,10478.0,2024-11-14 21:29:08,24651.0,2024-11-14 21:19:08,2024-11-14 21:24:08,14173.0,5.0,7.0,14173.0,2024-11-14
2380.0,TRK-3456,11.0,2024-10-26 15:43:27,2024-10-26 15:52:27,SL-577-TD,Bulk,RFID-bU709de,2024-04-17,4930.0,2024-09-19 08:01:20,11286.0,2024-09-19 08:16:20,26734.0,2024-09-19 08:06:20,2024-09-19 08:11:20,15448.0,5.0,9.0,15448.0,2024-09-19
2383.0,TRK-2815,15.0,2024-02-14 23:26:28,2024-02-14 23:28:28,PP-642-HS,Bulk,RFID-oA642tk,2024-02-11,2847.0,2024-07-21 21:52:16,15950.0,2024-07-21 22:09:16,31885.0,2024-07-21 21:57:16,2024-07-21 22:04:16,15935.0,7.0,2.0,15935.0,2024-07-21
2383.0,TRK-2815,15.0,2024-02-14 23:26:28,2024-02-14 23:28:28,PP-642-HS,Bulk,RFID-oA642tk,2024-02-11,5884.0,2024-10-07 02:16:04,12461.0,2024-10-07 02:38:04,27130.0,2024-10-07 02:21:04,2024-10-07 02:33:04,14669.0,12.0,2.0,14669.0,2024-10-07
2385.0,TRK-3531,8.0,2024-05-08 00:12:25,2024-05-08 00:18:25,AO-528-MM,Tipper,RFID-TW523Ja,2024-08-27,4246.0,2024-11-08 08:43:04,13115.0,2024-11-08 09:01:04,25524.0,2024-11-08 08:48:04,2024-11-08 08:56:04,12409.0,8.0,6.0,12409.0,2024-11-08
2385.0,TRK-3531,8.0,2024-05-08 00:12:25,2024-05-08 00:18:25,AO-528-MM,Tipper,RFID-TW523Ja,2024-08-27,5238.0,2024-12-13 06:59:23,10931.0,2024-12-13 07:15:23,28250.0,2024-12-13 07:04:23,2024-12-13 07:10:23,15639.0,6.0,6.0,14939.0,2024-12-13
2385.0,TRK-3531,8.0,2024-05-08 00:12:25,2024-05-08 00:18:25,AO-528-MM,Tipper,RFID-TW523Ja,2024-08-27,5861.0,2024-08-09 14:14:29,10217.0,2024-08-09 14:36:29,24198.0,2024-08-09 14:19:29,2024-08-09 14:31:29,13981.0,12.0,6.0,13981.0,2024-08-09
2386.0,TRK-0171,7.0,2024-10-28 11:34:47,2024-10-28 11:40:47,OC-961-XL,Bulk,RFID-Sz459Pf,2024-03-26,2790.0,2024-11-09 18:18:04,15676.0,2024-11-09 18:35:04,30078.0,2024-11-09 18:23:04,2024-11-09 18:30:04,14402.0,7.0,6.0,14402.0,2024-11-09
2386.0,TRK-0171,7.0,2024-10-28 11:34:47,2024-10-28 11:40:47,OC-961-XL,Bulk,RFID-Sz459Pf,2024-03-26,4429.0,,14290.0,2024-12-22 07:40:14,27748.0,2024-12-22 07:20:14,2024-12-22 07:35:14,13458.0,15.0,6.0,13458.0,2024-12-22
2386.0,TRK-0171,7.0,2024-10-28 11:34:47,2024-10-28 11:40:47,OC-961-XL,Bulk,RFID-Sz459Pf,2024-03-26,4566.0,,11179.0,2024-10-28 07:25:23,26763.0,2024-10-28 07:08:23,2024-10-28 07:20:23,15584.0,12.0,6.0,15584.0,2024-10-28
2386.0,TRK-0171,7.0,2024-10-28 11:34:47,2024-10-28 11:40:47,OC-961-XL,Bulk,RFID-Sz459Pf,2024-03-26,5177.0,2024-02-24 08:16:34,14188.0,2024-02-24 08:36:34,31462.0,2024-02-24 08:21:34,2024-02-24 08:31:34,17274.0,10.0,6.0,17274.0,2024-02-24
2391.0,TRK-2319,14.0,2024-07-15 17:19:01,2024-07-15 17:26:01,OJ-539-CZ,Bulk,RFID-pk059KO,2023-11-04,6185.0,2024-10-11 06:06:08,15706.0,2024-10-11 06:22:08,31333.0,2024-10-11 06:11:08,2024-10-11 06:17:08,15627.0,6.0,7.0,15627.0,2024-10-11
2393.0,TRK-2264,2.0,2024-06-18 02:14:24,2024-06-18 02:23:24,QZ-146-BX,Tipper,RFID-Wg673yi,2024-10-24,3819.0,2024-01-13 15:16:38,145160.0,2024-01-13 15:36:38,145795.0,2024-01-13 15:21:38,2024-01-13 15:31:38,146430.0,10.0,9.0,635.0,2024-01-13
2393.0,TRK-2264,2.0,2024-06-18 02:14:24,2024-06-18 02:23:24,QZ-146-BX,Tipper,RFID-Wg673yi,2024-10-24,5007.0,2024-02-11 16:46:09,12874.0,2024-02-11 17:08:09,25296.0,2024-02-11 16:51:09,2024-02-11 17:03:09,12422.0,12.0,9.0,12422.0,2024-02-11
2394.0,TRK-0405,1.0,2024-11-20 05:07:24,2024-11-20 05:14:24,LQ-636-MY,Bulk,RFID-Ne314mu,2024-10-13,3433.0,2024-09-24 16:43:03,12564.0,2024-09-24 17:07:03,27859.0,2024-09-24 16:48:03,2024-09-24 17:02:03,15295.0,14.0,7.0,15295.0,2024-09-24
2394.0,TRK-0405,1.0,2024-11-20 05:07:24,2024-11-20 05:14:24,LQ-636-MY,Bulk,RFID-Ne314mu,2024-10-13,5321.0,2024-12-14 02:54:32,15250.0,2024-12-14 03:11:32,32969.0,2024-12-14 02:59:32,2024-12-14 03:06:32,17719.0,7.0,7.0,17719.0,2024-12-14
2394.0,TRK-0405,1.0,2024-11-20 05:07:24,2024-11-20 05:14:24,LQ-636-MY,Bulk,RFID-Ne314mu,2024-10-13,6292.0,2024-01-17 16:24:07,14296.0,2024-01-17 16:39:07,31279.0,2024-01-17 16:29:07,2024-01-17 16:34:07,16983.0,5.0,7.0,16983.0,2024-01-17
2396.0,TRK-4553,4.0,2024-06-28 19:32:11,2024-06-28 19:38:11,NR-447-YE,Bulk,RFID-Je169Ps,2024-02-28,2569.0,2024-02-14 16:05:01,13982.0,2024-02-14 16:21:01,26226.0,2024-02-14 16:10:01,2024-02-14 16:16:01,12244.0,6.0,6.0,12244.0,2024-02-14
2398.0,TRK-2979,15.0,2024-09-30 10:54:52,2024-09-30 11:02:52,KL-310-JS,Bulk,RFID-pN315hf,2025-05-29,4200.0,2024-02-18 05:36:30,12822.0,2024-02-18 05:54:30,25810.0,2024-02-18 05:41:30,2024-02-18 05:49:30,12988.0,8.0,8.0,12988.0,2024-02-18
2399.0,TRK-1535,2.0,2024-07-29 23:54:11,2024-07-30 00:02:11,TC-628-PV,Tipper,RFID-Jp425lm,2023-12-27,4961.0,2024-06-23 12:17:53,13156.0,2024-06-23 12:37:53,25651.0,2024-06-23 12:22:53,2024-06-23 12:32:53,12495.0,10.0,8.0,12495.0,2024-06-23
2399.0,TRK-1535,2.0,2024-07-29 23:54:11,2024-07-30 00:02:11,TC-628-PV,Tipper,RFID-Jp425lm,2023-12-27,5189.0,2024-06-27 14:35:34,12057.0,2024-06-27 15:00:34,29400.0,2024-06-27 14:40:34,2024-06-27 14:55:34,17343.0,15.0,8.0,17343.0,2024-06-27
2402.0,TRK-3397,7.0,2024-03-09 19:19:41,2024-03-09 19:29:41,ZU-424-UV,Bulk,RFID-TO045mc,2024-03-28,5471.0,2024-04-01 22:42:48,14121.0,2024-04-01 23:00:48,31119.0,2024-04-01 22:47:48,2024-04-01 22:55:48,16998.0,8.0,10.0,16998.0,2024-04-01
2402.0,TRK-3397,7.0,2024-03-09 19:19:41,2024-03-09 19:29:41,ZU-424-UV,Bulk,RFID-TO045mc,2024-03-28,5696.0,2024-08-08 22:50:46,10651.0,2024-08-08 23:11:46,28389.0,2024-08-08 22:55:46,2024-08-08 23:06:46,17738.0,11.0,10.0,17738.0,2024-08-08
2405.0,TRK-0246,9.0,2024-03-26 20:19:36,2024-03-26 20:27:36,OC-385-OU,Bulk,RFID-Vv164ov,2024-12-14,4037.0,2024-12-01 00:54:13,13256.0,2024-12-01 01:19:13,27239.0,2024-12-01 00:59:13,2024-12-01 01:14:13,13983.0,15.0,8.0,13983.0,2024-12-01
2408.0,TRK-3036,15.0,2024-04-17 07:51:55,2024-04-17 07:58:55,IN-610-ZZ,Bulk,RFID-Yo026UR,2023-11-12,3734.0,2024-06-13 18:44:07,15667.0,2024-06-13 19:01:07,28250.0,2024-06-13 18:49:07,2024-06-13 18:56:07,13575.0,7.0,7.0,14939.0,2024-06-13
2408.0,TRK-3036,15.0,2024-04-17 07:51:55,2024-04-17 07:58:55,IN-610-ZZ,Bulk,RFID-Yo026UR,2023-11-12,4612.0,2024-02-17 18:41:08,11516.0,2024-02-17 18:57:08,24301.0,2024-02-17 18:46:08,2024-02-17 18:52:08,12785.0,6.0,7.0,12785.0,2024-02-17
2411.0,TRK-4777,4.0,2024-01-08 06:07:10,2024-01-08 06:12:10,IH-961-WM,Tipper,RFID-CY426ox,2024-08-10,2838.0,2024-10-15 11:07:58,13201.0,2024-10-15 11:31:58,25267.0,2024-10-15 11:12:58,2024-10-15 11:26:58,12066.0,14.0,5.0,12066.0,2024-10-15
2412.0,TRK-3203,9.0,2024-04-02 09:56:47,2024-04-02 10:04:47,QZ-126-SZ,Tipper,RFID-sn825eH,2024-12-25,5691.0,2024-04-03 06:26:09,11580.0,2024-04-03 06:47:09,28533.0,2024-04-03 06:31:09,2024-04-03 06:42:09,16953.0,11.0,8.0,16953.0,2024-04-03
2413.0,TRK-0379,13.0,2024-01-08 17:13:15,2024-01-08 17:18:15,MZ-901-ZP,Tipper,RFID-UD152Pq,2024-06-16,5860.0,2024-03-30 14:49:22,11684.0,2024-03-30 15:06:22,24981.0,2024-03-30 14:54:22,2024-03-30 15:01:22,13297.0,7.0,5.0,13297.0,2024-03-30
2415.0,TRK-0296,9.0,2024-12-18 19:36:34,2024-12-18 19:46:34,MV-476-RO,Bulk,RFID-tG305zI,2023-11-09,5400.0,2024-08-12 07:59:05,11163.0,2024-08-12 08:18:05,23908.0,2024-08-12 08:04:05,2024-08-12 08:13:05,12745.0,9.0,10.0,12745.0,2024-08-12
2417.0,TRK-0201,2.0,2024-11-07 14:21:58,2024-11-07 14:23:58,VX-894-UP,Bulk,RFID-Cp537xg,2024-03-21,3210.0,2024-06-09 12:45:16,15752.0,2024-06-09 13:08:16,29951.0,2024-06-09 12:50:16,2024-06-09 13:03:16,14199.0,13.0,2.0,14199.0,2024-06-09
2417.0,TRK-0201,2.0,2024-11-07 14:21:58,2024-11-07 14:23:58,VX-894-UP,Bulk,RFID-Cp537xg,2024-03-21,4545.0,2024-03-26 19:50:24,15020.0,2024-03-26 20:15:24,27683.0,2024-03-26 19:55:24,2024-03-26 20:10:24,12663.0,15.0,2.0,12663.0,2024-03-26
2418.0,TRK-3020,6.0,2024-12-16 11:03:59,2024-12-16 11:13:59,LI-727-LQ,Tipper,RFID-Zr362Go,2023-09-27,4928.0,2024-01-21 16:10:28,13757.0,2024-01-21 16:27:28,30761.0,2024-01-21 16:15:28,2024-01-21 16:22:28,17004.0,7.0,10.0,17004.0,2024-01-21
2418.0,TRK-3020,6.0,2024-12-16 11:03:59,2024-12-16 11:13:59,LI-727-LQ,Tipper,RFID-Zr362Go,2023-09-27,5529.0,2024-05-09 17:33:42,15038.0,2024-05-09 17:50:42,32122.0,2024-05-09 17:38:42,2024-05-09 17:45:42,17084.0,7.0,10.0,17084.0,2024-05-09
2422.0,TRK-1326,7.0,2024-07-16 02:13:54,2024-07-16 02:19:54,MI-471-DL,Tipper,RFID-Ou327ZX,2025-06-17,2765.0,2024-05-30 11:01:15,148250.0,2024-05-30 11:20:15,134225.0,2024-05-30 11:06:15,2024-05-30 11:15:15,120200.0,9.0,6.0,-14025.0,2024-05-30
2432.0,TRK-2322,8.0,2024-01-27 04:16:42,2024-01-27 04:26:42,SL-691-ZK,Tipper,RFID-Tm327ui,2024-11-27,4637.0,2024-04-27 02:23:26,13381.0,2024-04-27 02:45:26,25962.0,2024-04-27 02:28:26,2024-04-27 02:40:26,12581.0,12.0,10.0,12581.0,2024-04-27
2433.0,TRK-0814,13.0,2024-11-06 09:45:40,2024-11-06 09:53:40,QM-674-VZ,Tipper,RFID-Ne314mu,2023-12-17,6939.0,2024-05-18 18:39:24,10050.0,2024-05-18 18:54:24,24395.0,2024-05-18 18:44:24,2024-05-18 18:49:24,14345.0,5.0,8.0,14345.0,2024-05-18
2434.0,TRK-3710,7.0,2024-12-11 04:39:12,2024-12-11 04:47:12,BA-978-FD,Tipper,RFID-Nw279Wu,2024-12-30,4247.0,2024-03-10 21:43:36,15397.0,2024-03-10 22:05:36,32069.0,2024-03-10 21:48:36,2024-03-10 22:00:36,16672.0,12.0,8.0,16672.0,2024-03-10
2435.0,TRK-2036,12.0,2024-11-25 22:20:21,2024-11-25 22:26:21,CA-111-QP,Tipper,RFID-Ql679KT,2023-10-08,4656.0,2024-09-21 06:39:00,13115.0,2024-09-21 07:01:00,28019.0,2024-09-21 06:44:00,2024-09-21 06:56:00,12229.0,12.0,6.0,14939.0,2024-09-21
2436.0,TRK-1107,12.0,2024-11-23 13:00:28,2024-11-23 13:02:28,VH-842-RO,Tipper,RFID-Vh440Ml,2024-07-07,4686.0,2024-07-22 07:29:13,14833.0,2024-07-22 07:49:13,30985.0,2024-07-22 07:34:13,2024-07-22 07:44:13,16152.0,10.0,2.0,16152.0,2024-07-22
2438.0,TRK-4199,12.0,2024-11-17 02:29:44,2024-11-17 02:32:44,ZW-688-KE,Bulk,RFID-aa385Ku,2024-08-23,6119.0,2024-01-25 02:25:51,13375.0,2024-01-25 02:44:51,29544.0,2024-01-25 02:30:51,2024-01-25 02:39:51,16169.0,9.0,3.0,16169.0,2024-01-25
2439.0,TRK-1521,5.0,2024-12-15 22:46:51,2024-12-15 22:50:51,SI-452-AH,Bulk,RFID-tL002BG,2024-11-27,2619.0,2024-04-16 10:39:33,15509.0,2024-04-16 11:02:33,30862.0,2024-04-16 10:44:33,2024-04-16 10:57:33,15353.0,13.0,4.0,15353.0,2024-04-16
