weight_log_id,truck_id,timestamp_before,weight_before_kg,timestamp_after,weight_after_kg,loading_start_time,loading_end_time,cement_loaded_kg
2517.0,TRK-4588,2024-07-09 10:44:04,10745.0,2024-07-09 11:08:04,25298.0,2024-07-09 10:49:04,2024-07-09 11:03:04,
2518.0,TRK-0041,2024-09-18 16:01:51,10612.0,2024-09-18 16:20:51,25791.0,2024-09-18 16:06:51,2024-09-18 16:15:51,15179.0
2519.0,TRK-3175,2024-02-06 05:38:29,10674.0,2024-02-06 05:56:29,25975.0,2024-02-06 05:43:29,2024-02-06 05:51:29,15301.0
2520.0,,2024-03-06 06:02:39,13812.0,2024-03-06 06:24:39,26982.0,2024-03-06 06:07:39,,13170.0
2521.0,TRK-4022,2024-02-12 18:50:05,11283.0,2024-02-12 19:05:05,28466.0,2024-02-12 18:55:05,2024-02-12 19:00:05,17183.0
2522.0,TRK-2313,2024-02-15 18:43:05,12985.0,2024-02-15 18:58:05,30687.0,2024-02-15 18:48:05,2024-02-15 18:53:05,17702.0
,TRK-4681,2024-08-03 07:04:40,14517.0,2024-08-03 07:19:40,30071.0,2024-08-03 07:09:40,2024-08-03 07:14:40,15554.0
2524.0,,2024-06-16 15:00:19,15651.0,2024-06-16 15:25:19,30525.0,2024-06-16 15:05:19,2024-06-16 15:20:19,14874.0
2525.0,TRK-1874,2024-01-19 16:00:36,11974.0,2024-01-19 16:18:36,26942.0,2024-01-19 16:05:36,2024-01-19 16:13:36,14968.0
2526.0,TRK-0224,2024-11-18 21:47:28,10917.0,2024-11-18 22:08:28,28735.0,2024-11-18 21:52:28,2024-11-18 22:03:28,17818.0
2527.0,TRK-1536,2024-09-06 19:14:46,13450.0,2024-09-06 19:31:46,28116.0,2024-09-06 19:19:46,2024-09-06 19:26:46,
2528.0,TRK-0559,2024-01-25 15:36:19,10292.0,2024-01-25 15:55:19,27012.0,2024-01-25 15:41:19,2024-01-25 15:50:19,16720.0
2529.0,TRK-2230,2024-07-29 12:12:05,13095.0,2024-07-29 12:28:05,29070.0,2024-07-29 12:17:05,2024-07-29 12:23:05,15975.0
2530.0,TRK-2001,2024-02-01 19:04:20,10290.0,2024-02-01 19:24:20,27742.0,2024-02-01 19:09:20,,17452.0
,,,,,,,,
2532.0,TRK-1696,2024-02-17 03:53:30,11813.0,2024-02-17 04:18:30,24841.0,2024-02-17 03:58:30,2024-02-17 04:13:30,13028.0
2533.0,TRK-0241,2024-09-16 02:59:30,14847.0,2024-09-16 03:20:30,30477.0,2024-09-16 03:04:30,2024-09-16 03:15:30,15630.0
2534.0,TRK-1664,2024-10-10 10:49:59,10451.0,2024-10-10 11:13:59,23678.0,2024-10-10 10:54:59,2024-10-10 11:08:59,13227.0
2535.0,TRK-2404,2024-02-21 04:05:21,10000.0,2024-02-21 04:27:21,24534.0,2024-02-21 04:10:21,2024-02-21 04:22:21,14534.0
2536.0,TRK-0765,2024-12-01 08:12:47,15224.0,2024-12-01 08:30:47,29992.0,2024-12-01 08:17:47,2024-12-01 08:25:47,14768.0
2537.0,TRK-4646,2024-09-16 11:50:21,15175.0,2024-09-16 12:15:21,,2024-09-16 11:55:21,2024-09-16 12:10:21,15437.0
2538.0,TRK-3399,2024-10-02 21:55:34,12764.0,2024-10-02 22:13:34,26701.0,2024-10-02 22:00:34,2024-10-02 22:08:34,13937.0
2539.0,TRK-4616,2024-09-07 12:29:10,10408.0,2024-09-07 12:47:10,25552.0,2024-09-07 12:34:10,2024-09-07 12:42:10,15144.0
2540.0,TRK-1846,2024-10-29 21:19:15,15414.0,,30378.0,2024-10-29 21:24:15,,14964.0
2541.0,TRK-3937,2024-03-30 07:57:48,12276.0,2024-03-30 08:15:48,26088.0,2024-03-30 08:02:48,2024-03-30 08:10:48,13812.0
2542.0,TRK-4957,2024-12-05 17:44:30,10828.0,2024-12-05 18:08:30,25450.0,,2024-12-05 18:03:30,14622.0
2543.0,TRK-4132,2024-09-20 21:50:20,10159.0,2024-09-20 22:05:20,22385.0,2024-09-20 21:55:20,2024-09-20 22:00:20,12226.0
2544.0,TRK-4528,2024-08-26 16:18:41,12444.0,2024-08-26 16:34:41,27654.0,2024-08-26 16:23:41,2024-08-26 16:29:41,15210.0
2545.0,TRK-1161,2024-11-23 16:22:42,155840.0,2024-11-23 16:43:42,157910.0,2024-11-23 16:27:42,2024-11-23 16:38:42,159980.0
2546.0,TRK-2954,2024-08-24 09:30:01,,2024-08-24 09:46:01,28201.0,2024-08-24 09:35:01,2024-08-24 09:41:01,17843.0
2547.0,TRK-2541,2024-12-25 16:29:05,13526.0,2024-12-25 16:52:05,27501.0,2024-12-25 16:34:05,2024-12-25 16:47:05,13975.0
2548.0,TRK-0994,2024-03-27 01:56:47,12195.0,2024-03-27 02:17:47,27166.0,2024-03-27 02:01:47,2024-03-27 02:12:47,14971.0
2549.0,TRK-0045,2024-03-16 23:44:57,10145.0,2024-03-17 00:02:57,26876.0,2024-03-16 23:49:57,2024-03-16 23:57:57,16731.0
2550.0,TRK-2095,2024-01-24 00:35:51,15186.0,2024-01-24 00:55:51,30141.0,2024-01-24 00:40:51,2024-01-24 00:50:51,14955.0
2551.0,TRK-4186,2024-03-11 17:23:05,15870.0,2024-03-11 17:48:05,33819.0,2024-03-11 17:28:05,2024-03-11 17:43:05,17949.0
2552.0,TRK-2380,2024-05-06 00:59:20,13182.0,2024-05-06 01:18:20,30448.0,2024-05-06 01:04:20,2024-05-06 01:13:20,17266.0
2553.0,TRK-1322,2024-05-18 17:07:59,10480.0,2024-05-18 17:23:59,26592.0,2024-05-18 17:12:59,2024-05-18 17:18:59,16112.0
2554.0,TRK-0865,2024-08-14 16:37:55,15288.0,2024-08-14 17:01:55,27462.0,2024-08-14 16:42:55,2024-08-14 16:56:55,12174.0
2555.0,TRK-1151,2024-12-05 17:52:55,11749.0,2024-12-05 18:09:55,23766.0,2024-12-05 17:57:55,2024-12-05 18:04:55,12017.0
2556.0,TRK-0778,2024-10-16 12:56:10,13074.0,2024-10-16 13:16:10,25935.0,2024-10-16 13:01:10,2024-10-16 13:11:10,12861.0
2557.0,TRK-4916,2024-07-16 06:36:32,14278.0,2024-07-16 06:59:32,31225.0,2024-07-16 06:41:32,2024-07-16 06:54:32,
2558.0,TRK-0058,2024-10-25 15:28:14,13325.0,2024-10-25 15:43:14,,2024-10-25 15:33:14,2024-10-25 15:38:14,16864.0
2559.0,TRK-0919,2024-07-11 08:43:46,13986.0,2024-07-11 09:03:46,26250.0,2024-07-11 08:48:46,2024-07-11 08:58:46,12264.0
2560.0,TRK-3740,2024-08-13 13:32:01,12814.0,2024-08-13 13:48:01,29552.0,2024-08-13 13:37:01,2024-08-13 13:43:01,
2561.0,TRK-1324,2024-10-06 20:52:56,13193.0,2024-10-06 21:14:56,29069.0,2024-10-06 20:57:56,2024-10-06 21:09:56,15876.0
2562.0,TRK-2903,2024-12-21 10:59:04,101710.0,2024-12-21 11:18:04,127285.0,2024-12-21 11:04:04,2024-12-21 11:13:04,152860.0
2563.0,TRK-0772,2024-02-22 16:25:28,13206.0,2024-02-22 16:50:28,26512.0,2024-02-22 16:30:28,2024-02-22 16:45:28,13306.0
2564.0,TRK-1191,2024-01-24 03:12:37,,2024-01-24 03:37:37,31738.0,2024-01-24 03:17:37,2024-01-24 03:32:37,16220.0
2565.0,TRK-2325,2024-06-15 16:21:01,11607.0,2024-06-15 16:45:01,29127.0,2024-06-15 16:26:01,2024-06-15 16:40:01,17520.0
2566.0,TRK-3534,2024-11-02 00:58:34,12832.0,2024-11-02 01:19:34,29238.0,2024-11-02 01:03:34,2024-11-02 01:14:34,16406.0
2567.0,TRK-4572,2024-02-28 12:05:54,15234.0,2024-02-28 12:27:54,28582.0,2024-02-28 12:10:54,2024-02-28 12:22:54,13348.0
2568.0,TRK-0084,2024-03-26 21:22:36,11164.0,2024-03-26 21:37:36,25270.0,2024-03-26 21:27:36,2024-03-26 21:32:36,14106.0
2569.0,TRK-4553,2024-02-14 16:05:01,13982.0,2024-02-14 16:21:01,26226.0,2024-02-14 16:10:01,2024-02-14 16:16:01,12244.0
2570.0,TRK-1863,,13141.0,2024-11-03 02:23:40,27921.0,2024-11-03 02:03:40,2024-11-03 02:18:40,14780.0
2571.0,TRK-1864,2024-04-20 11:37:44,12329.0,2024-04-20 11:59:44,27414.0,2024-04-20 11:42:44,2024-04-20 11:54:44,15085.0
,TRK-2420,2024-11-12 21:36:59,10724.0,2024-11-12 21:55:59,25111.0,2024-11-12 21:41:59,2024-11-12 21:50:59,14387.0
2573.0,TRK-1169,2024-09-14 09:16:38,15919.0,2024-09-14 09:38:38,28861.0,2024-09-14 09:21:38,2024-09-14 09:33:38,12942.0
2574.0,TRK-4769,2024-05-12 08:53:34,13586.0,2024-05-12 09:12:34,28347.0,2024-05-12 08:58:34,2024-05-12 09:07:34,14761.0
2575.0,TRK-1785,2024-08-21 00:42:43,,2024-08-21 01:01:43,25503.0,,2024-08-21 00:56:43,
2576.0,TRK-4756,2024-06-16 04:18:57,13016.0,,25141.0,2024-06-16 04:23:57,2024-06-16 04:33:57,12125.0
2577.0,TRK-4587,2024-08-03 12:42:33,10417.0,2024-08-03 12:57:33,23606.0,2024-08-03 12:47:33,2024-08-03 12:52:33,13189.0
2578.0,TRK-0152,2024-09-12 13:59:12,13494.0,2024-09-12 14:23:12,28361.0,2024-09-12 14:04:12,2024-09-12 14:18:12,14867.0
2579.0,TRK-2499,2024-09-24 00:11:16,13854.0,2024-09-24 00:29:16,,2024-09-24 00:16:16,2024-09-24 00:24:16,14581.0
2580.0,TRK-3480,2024-07-15 01:57:53,12083.0,2024-07-15 02:14:53,27761.0,2024-07-15 02:02:53,2024-07-15 02:09:53,15678.0
2581.0,TRK-1139,2024-09-29 06:51:17,14861.0,2024-09-29 07:10:17,28525.0,2024-09-29 06:56:17,2024-09-29 07:05:17,13664.0
2582.0,TRK-3382,2024-08-23 01:48:53,15154.0,2024-08-23 02:04:53,27465.0,2024-08-23 01:53:53,2024-08-23 01:59:53,12311.0
2583.0,TRK-4999,2024-11-24 16:04:53,10203.0,2024-11-24 16:28:53,26468.0,2024-11-24 16:09:53,2024-11-24 16:23:53,16265.0
,TRK-1307,2024-11-12 16:37:23,12138.0,2024-11-12 16:57:23,24602.0,2024-11-12 16:42:23,2024-11-12 16:52:23,12464.0
2585.0,TRK-4273,2024-02-10 22:54:58,109530.0,2024-02-10 23:13:58,143835.0,2024-02-10 22:59:58,2024-02-10 23:08:58,178140.0
2586.0,TRK-3528,2024-11-24 11:35:58,15447.0,2024-11-24 11:54:58,31067.0,2024-11-24 11:40:58,2024-11-24 11:49:58,15620.0
2587.0,TRK-0338,2024-01-08 19:56:27,11235.0,2024-01-08 20:14:27,26662.0,2024-01-08 20:01:27,2024-01-08 20:09:27,15427.0
2588.0,TRK-0050,2024-12-08 07:55:30,13601.0,,26521.0,2024-12-08 08:00:30,2024-12-08 08:09:30,12920.0
2589.0,TRK-4031,2024-08-14 06:56:15,10485.0,2024-08-14 07:17:15,22589.0,,2024-08-14 07:12:15,12104.0
,,,,,,,,
2591.0,TRK-2750,2024-05-30 06:11:53,12646.0,2024-05-30 06:29:53,30058.0,2024-05-30 06:16:53,2024-05-30 06:24:53,17412.0
2592.0,TRK-0658,2024-09-02 22:27:56,11541.0,2024-09-02 22:46:56,24305.0,2024-09-02 22:32:56,2024-09-02 22:41:56,12764.0
2593.0,TRK-3688,2024-02-11 20:11:08,13450.0,2024-02-11 20:28:08,26979.0,2024-02-11 20:16:08,2024-02-11 20:23:08,13529.0
2594.0,TRK-4473,,10230.0,,25067.0,2024-08-09 15:35:03,2024-08-09 15:49:03,14837.0
2595.0,TRK-2451,2024-10-23 05:54:16,10567.0,2024-10-23 06:16:16,25597.0,2024-10-23 05:59:16,2024-10-23 06:11:16,15030.0
2596.0,TRK-2179,2024-06-06 02:47:06,15562.0,2024-06-06 03:02:06,28350.0,2024-06-06 02:52:06,2024-06-06 02:57:06,12788.0
2597.0,TRK-3182,2024-11-30 01:26:22,12026.0,2024-11-30 01:48:22,29056.0,2024-11-30 01:31:22,2024-11-30 01:43:22,17030.0
2598.0,TRK-0297,2024-07-31 15:44:58,12875.0,2024-07-31 16:07:58,27071.0,,2024-07-31 16:02:58,14196.0
2599.0,TRK-4543,2024-01-19 19:08:30,11349.0,2024-01-19 19:31:30,24279.0,2024-01-19 19:13:30,2024-01-19 19:26:30,12930.0
2600.0,TRK-3651,2024-04-21 22:17:10,115390.0,2024-04-21 22:41:10,126055.0,2024-04-21 22:22:10,2024-04-21 22:36:10,136720.0
2601.0,TRK-1731,2024-05-19 13:00:49,15005.0,2024-05-19 13:21:49,32071.0,2024-05-19 13:05:49,2024-05-19 13:16:49,
2602.0,TRK-0847,2024-01-12 23:27:50,10215.0,2024-01-12 23:50:50,23555.0,2024-01-12 23:32:50,2024-01-12 23:45:50,13340.0
2603.0,TRK-4793,2024-05-13 12:15:40,13467.0,2024-05-13 12:40:40,30881.0,2024-05-13 12:20:40,2024-05-13 12:35:40,17414.0
2604.0,TRK-2900,2024-03-04 09:51:17,13555.0,2024-03-04 10:07:17,26674.0,2024-03-04 09:56:17,2024-03-04 10:02:17,
2605.0,TRK-0499,2024-02-04 14:02:27,13135.0,2024-02-04 14:21:27,28300.0,2024-02-04 14:07:27,2024-02-04 14:16:27,15165.0
2606.0,TRK-2276,2024-01-26 06:47:47,15905.0,2024-01-26 07:08:47,31833.0,2024-01-26 06:52:47,2024-01-26 07:03:47,15928.0
2607.0,TRK-3081,,12127.0,2024-02-24 18:24:42,28673.0,2024-02-24 18:07:42,2024-02-24 18:19:42,16546.0
2608.0,TRK-2914,2024-10-20 00:46:12,13132.0,2024-10-20 01:03:12,27842.0,2024-10-20 00:51:12,2024-10-20 00:58:12,14710.0
2609.0,TRK-0392,2024-01-20 00:16:36,14547.0,2024-01-20 00:35:36,29438.0,2024-01-20 00:21:36,2024-01-20 00:30:36,14891.0
2610.0,TRK-0475,2024-11-23 05:07:13,15574.0,2024-11-23 05:23:13,32888.0,2024-11-23 05:12:13,2024-11-23 05:18:13,
2611.0,TRK-2505,2024-03-25 08:00:23,12030.0,2024-03-25 08:24:23,28784.0,2024-03-25 08:05:23,2024-03-25 08:19:23,16754.0
2612.0,TRK-4627,2024-11-03 19:37:41,11271.0,2024-11-03 19:57:41,27109.0,2024-11-03 19:42:41,2024-11-03 19:52:41,15838.0
2613.0,TRK-0128,2024-06-12 23:07:10,14752.0,,28149.0,2024-06-12 23:12:10,2024-06-12 23:26:10,13397.0
2614.0,TRK-4216,2024-01-03 06:51:33,13538.0,2024-01-03 07:07:33,25605.0,2024-01-03 06:56:33,2024-01-03 07:02:33,12067.0
2615.0,TRK-1182,2024-07-20 12:11:19,14267.0,2024-07-20 12:31:19,31416.0,2024-07-20 12:16:19,2024-07-20 12:26:19,17149.0
2616.0,TRK-2744,2024-02-17 13:18:31,10877.0,2024-02-17 13:37:31,24830.0,2024-02-17 13:23:31,2024-02-17 13:32:31,13953.0
2617.0,TRK-4332,2024-06-06 06:23:27,15539.0,2024-06-06 06:40:27,30179.0,2024-06-06 06:28:27,2024-06-06 06:35:27,14640.0
2618.0,TRK-2733,2024-11-01 06:16:07,11154.0,2024-11-01 06:31:07,25170.0,2024-11-01 06:21:07,2024-11-01 06:26:07,14016.0
2619.0,TRK-1521,2024-04-16 10:39:33,15509.0,2024-04-16 11:02:33,30862.0,2024-04-16 10:44:33,2024-04-16 10:57:33,15353.0
2620.0,TRK-2764,2024-10-28 08:36:08,,2024-10-28 08:52:08,31019.0,2024-10-28 08:41:08,2024-10-28 08:47:08,16396.0
2621.0,TRK-1001,2024-02-10 02:04:02,14610.0,2024-02-10 02:27:02,26899.0,2024-02-10 02:09:02,2024-02-10 02:22:02,12289.0
2622.0,TRK-2859,2024-09-24 14:17:12,11521.0,2024-09-24 14:40:12,25201.0,2024-09-24 14:22:12,2024-09-24 14:35:12,13680.0
2623.0,TRK-4954,2024-12-11 14:59:54,10349.0,2024-12-11 15:19:54,23944.0,2024-12-11 15:04:54,2024-12-11 15:14:54,13595.0
2624.0,TRK-0124,2024-08-04 05:43:42,13547.0,2024-08-04 06:05:42,27343.0,2024-08-04 05:48:42,2024-08-04 06:00:42,13796.0
2625.0,TRK-0123,2024-10-25 12:36:38,154940.0,2024-10-25 12:59:38,146685.0,2024-10-25 12:41:38,2024-10-25 12:54:38,138430.0
2626.0,TRK-0435,2024-01-06 04:14:10,11859.0,2024-01-06 04:37:10,28178.0,2024-01-06 04:19:10,2024-01-06 04:32:10,16319.0
2627.0,TRK-2372,2024-04-08 07:44:22,101520.0,2024-04-08 08:00:22,128400.0,2024-04-08 07:49:22,2024-04-08 07:55:22,155280.0
2628.0,TRK-3890,2024-04-09 01:47:10,13800.0,2024-04-09 02:08:10,30653.0,2024-04-09 01:52:10,2024-04-09 02:03:10,16853.0
2629.0,TRK-1166,,15702.0,2024-10-17 04:13:15,32467.0,2024-10-17 04:02:15,2024-10-17 04:08:15,16765.0
2630.0,TRK-1008,2024-11-05 05:33:16,10142.0,2024-11-05 05:53:16,22246.0,2024-11-05 05:38:16,2024-11-05 05:48:16,
2631.0,TRK-4011,2024-11-09 12:19:47,10831.0,2024-11-09 12:43:47,26584.0,2024-11-09 12:24:47,2024-11-09 12:38:47,15753.0
2632.0,TRK-0287,2024-06-07 02:09:55,14930.0,2024-06-07 02:29:55,30903.0,2024-06-07 02:14:55,2024-06-07 02:24:55,15973.0
2633.0,TRK-2403,2024-11-22 03:49:40,12511.0,2024-11-22 04:09:40,30299.0,2024-11-22 03:54:40,2024-11-22 04:04:40,17788.0
2634.0,TRK-2273,2024-01-17 12:08:21,10200.0,2024-01-17 12:29:21,27042.0,2024-01-17 12:13:21,2024-01-17 12:24:21,16842.0
2635.0,TRK-0954,2024-12-06 09:02:19,12534.0,2024-12-06 09:20:19,,2024-12-06 09:07:19,2024-12-06 09:15:19,16176.0
2636.0,TRK-3725,,13555.0,2024-07-29 03:55:38,27252.0,2024-07-29 03:38:38,2024-07-29 03:50:38,13697.0
2637.0,TRK-4525,2024-09-29 10:10:02,15271.0,2024-09-29 10:29:02,29283.0,2024-09-29 10:15:02,2024-09-29 10:24:02,14012.0
2638.0,TRK-0954,2024-01-30 06:33:43,15667.0,2024-01-30 06:58:43,30267.0,2024-01-30 06:38:43,2024-01-30 06:53:43,14600.0
2639.0,TRK-3053,2024-09-25 15:58:05,13384.0,2024-09-25 16:20:05,28862.0,2024-09-25 16:03:05,2024-09-25 16:15:05,15478.0
2640.0,TRK-4984,2024-08-25 08:39:18,12576.0,2024-08-25 09:03:18,28359.0,2024-08-25 08:44:18,2024-08-25 08:58:18,15783.0
2641.0,TRK-1340,2024-07-13 00:15:58,14613.0,2024-07-13 00:36:58,28088.0,2024-07-13 00:20:58,2024-07-13 00:31:58,13475.0
2642.0,TRK-3351,2024-12-18 06:11:41,11856.0,2024-12-18 06:28:41,29721.0,2024-12-18 06:16:41,2024-12-18 06:23:41,17865.0
,,,,,,,,
2644.0,TRK-1871,2024-04-09 16:11:31,14006.0,2024-04-09 16:26:31,27567.0,2024-04-09 16:16:31,2024-04-09 16:21:31,13561.0
2645.0,TRK-0646,2024-01-15 19:30:01,14677.0,2024-01-15 19:55:01,27007.0,2024-01-15 19:35:01,2024-01-15 19:50:01,12330.0
2646.0,TRK-2675,,13351.0,2024-11-08 10:17:45,,2024-11-08 10:01:45,,14630.0
2647.0,TRK-0895,2024-10-27 18:07:18,12175.0,2024-10-27 18:23:18,29788.0,,2024-10-27 18:18:18,17613.0
2648.0,TRK-1914,2024-08-02 07:14:59,12524.0,2024-08-02 07:32:59,24696.0,2024-08-02 07:19:59,2024-08-02 07:27:59,12172.0
2649.0,TRK-3673,2024-11-22 12:38:23,13253.0,2024-11-22 13:01:23,30593.0,2024-11-22 12:43:23,2024-11-22 12:56:23,17340.0
2650.0,TRK-1890,2024-04-01 16:28:44,11231.0,2024-04-01 16:52:44,27384.0,2024-04-01 16:33:44,2024-04-01 16:47:44,16153.0
2651.0,TRK-3637,2024-04-16 02:10:36,13151.0,2024-04-16 02:33:36,25854.0,2024-04-16 02:15:36,2024-04-16 02:28:36,12703.0
2652.0,TRK-3535,2024-06-13 23:54:30,10273.0,2024-06-14 00:14:30,28179.0,2024-06-13 23:59:30,,17906.0
2653.0,TRK-0711,2024-08-07 00:08:35,14776.0,2024-08-07 00:24:35,30632.0,2024-08-07 00:13:35,2024-08-07 00:19:35,15856.0
2654.0,TRK-0061,2024-05-06 11:35:17,11311.0,2024-05-06 12:00:17,25506.0,2024-05-06 11:40:17,2024-05-06 11:55:17,14195.0
2655.0,TRK-1525,2024-04-12 09:02:33,119470.0,2024-04-12 09:23:33,129575.0,2024-04-12 09:07:33,2024-04-12 09:18:33,139680.0
,,,,,,,,
2657.0,TRK-3789,2024-08-07 19:52:01,12042.0,,24412.0,2024-08-07 19:57:01,2024-08-07 20:10:01,12370.0
2658.0,TRK-0552,2024-12-05 22:12:55,11784.0,2024-12-05 22:28:55,28089.0,2024-12-05 22:17:55,2024-12-05 22:23:55,16305.0
2659.0,TRK-2153,2024-05-16 20:34:38,11579.0,2024-05-16 20:53:38,24193.0,2024-05-16 20:39:38,2024-05-16 20:48:38,
2660.0,,2024-01-12 14:06:07,,2024-01-12 14:31:07,28765.0,2024-01-12 14:11:07,2024-01-12 14:26:07,15944.0
2661.0,TRK-0978,2024-11-14 13:04:09,13583.0,2024-11-14 13:27:09,26753.0,2024-11-14 13:09:09,2024-11-14 13:22:09,13170.0
2662.0,TRK-3392,2024-06-05 20:59:39,,,23908.0,2024-06-05 21:04:39,2024-06-05 21:10:39,
2663.0,TRK-2351,2024-01-05 11:41:57,13778.0,2024-01-05 12:02:57,27175.0,2024-01-05 11:46:57,2024-01-05 11:57:57,13397.0
2664.0,TRK-0207,2024-08-17 09:00:04,13647.0,2024-08-17 09:18:04,27738.0,2024-08-17 09:05:04,2024-08-17 09:13:04,14091.0
2665.0,TRK-3779,2024-09-21 03:02:00,14412.0,2024-09-21 03:24:00,28287.0,2024-09-21 03:07:00,2024-09-21 03:19:00,13875.0
2666.0,TRK-2817,2024-11-11 04:14:28,12556.0,2024-11-11 04:30:28,26854.0,2024-11-11 04:19:28,2024-11-11 04:25:28,14298.0
2667.0,,2024-11-25 23:15:28,12858.0,2024-11-25 23:36:28,27359.0,2024-11-25 23:20:28,2024-11-25 23:31:28,14501.0
2668.0,TRK-3704,2024-10-14 11:11:11,11589.0,,28929.0,2024-10-14 11:16:11,2024-10-14 11:22:11,17340.0
2669.0,TRK-0801,2024-05-09 02:21:11,13247.0,2024-05-09 02:44:11,29619.0,2024-05-09 02:26:11,2024-05-09 02:39:11,16372.0
2670.0,,2024-11-17 19:25:55,14853.0,2024-11-17 19:42:55,30166.0,2024-11-17 19:30:55,2024-11-17 19:37:55,15313.0
2671.0,TRK-3297,2024-12-18 21:31:37,11895.0,2024-12-18 21:53:37,29114.0,2024-12-18 21:36:37,2024-12-18 21:48:37,17219.0
2672.0,TRK-0155,2024-12-20 01:51:58,10113.0,2024-12-20 02:14:58,27414.0,2024-12-20 01:56:58,,17301.0
2673.0,TRK-4282,2024-07-13 18:20:23,14951.0,2024-07-13 18:39:23,28782.0,2024-07-13 18:25:23,2024-07-13 18:34:23,13831.0
2674.0,TRK-4496,2024-01-14 11:43:16,11592.0,2024-01-14 11:58:16,24612.0,2024-01-14 11:48:16,2024-01-14 11:53:16,13020.0
2675.0,TRK-2443,2024-06-09 18:29:18,14481.0,2024-06-09 18:54:18,29478.0,2024-06-09 18:34:18,2024-06-09 18:49:18,14997.0
2676.0,TRK-3883,2024-11-17 10:41:01,14154.0,2024-11-17 10:57:01,29468.0,2024-11-17 10:46:01,2024-11-17 10:52:01,15314.0
2677.0,TRK-3060,2024-02-21 03:33:37,13551.0,2024-02-21 03:48:37,29803.0,2024-02-21 03:38:37,2024-02-21 03:43:37,16252.0
2678.0,TRK-4338,2024-09-25 20:48:16,10386.0,2024-09-25 21:13:16,24553.0,2024-09-25 20:53:16,2024-09-25 21:08:16,14167.0
2679.0,TRK-0562,2024-06-26 09:03:54,14163.0,2024-06-26 09:28:54,31248.0,2024-06-26 09:08:54,2024-06-26 09:23:54,17085.0
2680.0,TRK-0310,2024-04-11 20:35:12,15496.0,2024-04-11 20:52:12,29800.0,2024-04-11 20:40:12,2024-04-11 20:47:12,14304.0
2681.0,TRK-2330,2024-05-12 05:30:22,13294.0,2024-05-12 05:47:22,29846.0,2024-05-12 05:35:22,2024-05-12 05:42:22,16552.0
,,,,,,,,
2683.0,TRK-3829,2024-06-16 20:22:51,11681.0,2024-06-16 20:41:51,29353.0,2024-06-16 20:27:51,2024-06-16 20:36:51,17672.0
2684.0,TRK-3093,2024-08-18 17:36:33,10278.0,2024-08-18 17:59:33,26025.0,2024-08-18 17:41:33,2024-08-18 17:54:33,15747.0
2685.0,TRK-1783,2024-08-04 12:17:38,13554.0,2024-08-04 12:35:38,26194.0,2024-08-04 12:22:38,2024-08-04 12:30:38,12640.0
,TRK-2146,2024-03-26 14:38:11,14620.0,2024-03-26 14:56:11,32268.0,2024-03-26 14:43:11,2024-03-26 14:51:11,
2687.0,TRK-0768,2024-09-22 17:44:15,14229.0,2024-09-22 18:00:15,27785.0,2024-09-22 17:49:15,2024-09-22 17:55:15,13556.0
2688.0,TRK-3699,2024-08-28 02:23:32,11095.0,2024-08-28 02:40:32,27923.0,2024-08-28 02:28:32,2024-08-28 02:35:32,16828.0
2689.0,TRK-1651,2024-09-04 15:35:27,14260.0,2024-09-04 15:50:27,28762.0,2024-09-04 15:40:27,2024-09-04 15:45:27,14502.0
,TRK-2781,2024-07-31 04:38:58,10055.0,2024-07-31 05:03:58,23932.0,2024-07-31 04:43:58,2024-07-31 04:58:58,13877.0
2691.0,TRK-0027,2024-12-21 04:14:51,15260.0,2024-12-21 04:37:51,29142.0,2024-12-21 04:19:51,2024-12-21 04:32:51,13882.0
2692.0,TRK-2271,2024-11-19 12:57:56,14650.0,2024-11-19 13:13:56,32011.0,2024-11-19 13:02:56,2024-11-19 13:08:56,17361.0
2693.0,,2024-05-15 07:12:15,13291.0,2024-05-15 07:31:15,29305.0,2024-05-15 07:17:15,2024-05-15 07:26:15,16014.0
2694.0,TRK-3379,2024-08-09 22:45:10,12089.0,2024-08-09 23:09:10,25603.0,2024-08-09 22:50:10,2024-08-09 23:04:10,13514.0
2695.0,TRK-3910,2024-09-10 22:25:42,11618.0,2024-09-10 22:48:42,29274.0,2024-09-10 22:30:42,2024-09-10 22:43:42,17656.0
2696.0,TRK-3336,2024-01-16 18:37:14,14546.0,2024-01-16 18:53:14,28212.0,2024-01-16 18:42:14,2024-01-16 18:48:14,
2697.0,TRK-1916,2024-07-08 04:12:32,15964.0,2024-07-08 04:34:32,33280.0,2024-07-08 04:17:32,2024-07-08 04:29:32,17316.0
2698.0,TRK-1078,2024-04-10 03:43:25,15723.0,2024-04-10 04:00:25,32930.0,2024-04-10 03:48:25,2024-04-10 03:55:25,17207.0
,TRK-3993,2024-02-25 00:21:46,15698.0,2024-02-25 00:44:46,28543.0,2024-02-25 00:26:46,2024-02-25 00:39:46,12845.0
,TRK-4574,2024-08-24 06:35:33,10615.0,2024-08-24 06:55:33,25444.0,2024-08-24 06:40:33,2024-08-24 06:50:33,14829.0
2701.0,TRK-1701,2024-04-16 11:32:21,15399.0,2024-04-16 11:56:21,28917.0,2024-04-16 11:37:21,2024-04-16 11:51:21,13518.0
2702.0,TRK-2991,2024-01-31 08:38:05,15639.0,2024-01-31 09:01:05,32021.0,2024-01-31 08:43:05,2024-01-31 08:56:05,16382.0
